date,category,sales
2019-11-03,4,0.0018482351972822712
2019-11-04,4,0.0018931315988356867
2019-11-05,4,0.001773407861359912
2019-11-06,4,0.0019155797996123945
2019-11-07,4,0.0019604762011658098
2019-11-08,4,0.001855717930874507
2019-11-09,4,0.0016312359231074297
2019-11-10,4,0.0015489258535928345
2019-11-11,4,0.0018257869965055634
2019-11-12,4,0.001975441668350282
2019-11-13,4,0.0017509596605832043
2019-11-14,4,0.0017135459926220246
2019-11-15,4,0.0016237531895151936
2019-11-16,4,0.0016910977918453169
2019-11-17,4,0.001870683398058979
2019-11-18,4,0.0015863395215540141
2019-11-19,4,0.0018033387957288557
2019-11-20,4,0.0018332697300977993
2019-11-21,4,0.0019155797996123945
2019-11-22,4,0.0019305452667968662
2019-11-23,4,0.0015264776528161267
2019-11-24,4,0.0015638913207773064
2019-11-25,4,0.0018108215293210915
2019-11-26,4,0.0018332697300977993
2019-11-27,4,0.0018407524636900353
2019-11-28,4,0.002237337344078539
2019-11-29,4,0.0021849582089328873
2019-11-30,4,0.0016686495910686091
2019-12-01,4,0.0016536841238841374
2019-12-02,4,0.0017210287262142607
2019-12-03,4,0.0017958560621366198
2019-12-04,4,0.0018931315988356867
2019-12-05,4,0.002027820803495933
2019-12-06,4,0.0014890639848549473
2019-12-07,4,0.001421719382524824
2019-12-08,4,0.0018332697300977993
2019-12-09,4,0.0019155797996123945
2019-12-10,4,0.0016611668574763733
2019-12-11,4,0.001855717930874507
2019-12-12,4,0.001863200664466743
2019-12-13,4,0.0015713740543695422
2019-12-14,4,0.0018482351972822712
2019-12-15,4,0.0016162704559229578
2019-12-16,4,0.001863200664466743
2019-12-17,4,0.0016536841238841374
2019-12-18,4,0.001780890594952148
2019-12-19,4,0.0024468538846611444
2019-12-20,4,0.0015713740543695422
2019-12-21,4,0.0013992711817481162
2019-12-22,4,0.001780890594952148
2019-12-23,4,0.0017509596605832043
2019-12-24,4,0.002035303537088169
2019-12-25,4,0.0022523028112630106
2019-12-26,4,0.002312164680000898
2019-12-27,4,0.0018407524636900353
2019-12-28,4,0.0016013049887384858
2019-12-29,4,0.0016611668574763733
2019-12-30,4,0.0015638913207773064
2019-12-31,4,0.0017210287262142607
2020-01-01,4,0.0016761323246608452
2020-01-02,4,0.0017434769269909682
2020-01-03,4,0.0018332697300977993
2020-01-04,4,0.0017509596605832043
2020-01-05,4,0.0015863395215540141
2020-01-06,4,0.0019904071355347536
2020-01-07,4,0.0024393711510689083
2020-01-08,4,0.002117613606602764
2020-01-09,4,0.001967958934758046
2020-01-10,4,0.0013618575137869366
2020-01-11,4,0.0015638913207773064
2020-01-12,4,0.0018257869965055634
2020-01-13,4,0.002027820803495933
2020-01-14,4,0.002379509282331021
2020-01-15,4,0.0018407524636900353
2020-01-16,4,0.002050269004272641
2020-01-17,4,0.0015564085871850705
2020-01-18,4,0.0014965467184471831
2020-01-19,4,0.0018257869965055634
2020-01-20,4,0.0017434769269909682
2020-01-21,4,0.0019380280003891022
2020-01-22,4,0.0023570610815543134
2020-01-23,4,0.0018257869965055634
2020-01-24,4,0.0017584423941754402
2020-01-25,4,0.0017135459926220246
2020-01-26,4,0.0018781661316512148
2020-01-27,4,0.00159382225514625
2020-01-28,4,0.002147544540971708
2020-01-29,4,0.001975441668350282
2020-01-30,4,0.0021774754753406513
2020-01-31,4,0.002042786270680405
2020-02-01,4,0.00159382225514625
2020-02-02,4,0.001945510733981338
2020-02-03,4,0.0022747510120397184
2020-02-04,4,0.0020053726027192253
2020-02-05,4,0.002057751737864877
2020-02-06,4,0.001870683398058979
2020-02-07,4,0.0017883733285443838
2020-02-08,4,0.0017509596605832043
2020-02-09,4,0.0020951654058260563
2020-02-10,4,0.0019230625332046303
2020-02-11,4,0.002319647413593134
2020-02-12,4,0.0022672682784474823
2020-02-13,4,0.002057751737864877
2020-02-14,4,0.0022747510120397184
2020-02-15,4,0.0022523028112630106
2020-02-16,4,0.002199923676117359
2020-02-17,4,0.002746163228350581
2020-02-18,4,0.002484267552622324
2020-02-19,4,
2020-02-20,4,0.0027835768963117608
2020-02-21,4,0.0027760941627195247
2020-02-22,4,0.0030828862400011973
2020-02-23,4,0.0029481970353409507
2020-02-24,4,0.0032400236454381516
2020-02-25,4,0.003793745931263609
2020-02-26,4,0.0038610905335937323
2020-02-27,4,-1.6851493490554526
2020-02-28,4,0.0030379898384477817
2020-02-29,4,0.0028584042322341197
2020-03-01,4,0.003397161050875106
2020-03-02,4,0.0036889876609723063
2020-03-03,4,0.003621643058642183
2020-03-04,4,0.003621643058642183
2020-03-05,4,0.0036889876609723063
2020-03-06,4,0.003711435861749014
2020-03-07,4,0.003284920046991567
2020-03-08,4,0.0035019193211664086
2020-03-09,4,0.003905986935147148
2020-03-10,4,0.004893707769322289
2020-03-11,4,0.004025710672622923
2020-03-12,4,0.003644091259418891
2020-03-13,4,0.0031427481087390845
2020-03-14,4,0.003008058904078838
2020-03-15,4,0.003726401328933486
2020-03-16,4,0.0037488495297101935
2020-03-17,4,0.003561781189904296
2020-03-18,4,0.0038685732671859684
2020-03-19,4,0.0058140840011673064
2020-03-20,4,0.004339985483496831
2020-03-21,4,0.005978704140196496
2020-03-22,4,0.0036141603250499474
2020-03-23,4,0.005035879707574771
2020-03-24,4,0.004833845900584401
2020-03-25,4,0.006120876078448979
2020-03-26,4,0.0065848055611676054
2020-03-27,4,0.0066745983642744365
2020-03-28,4,0.005252878981749613
2020-03-29,4,0.006607253761944314
2020-03-30,4,0.010281275955732147
2020-03-31,4,0.009899656542528116
2020-04-01,4,0.011568306133596726
2020-04-02,4,0.012653302504470934
2020-04-03,4,0.01441922763223861
2020-04-04,4,0.013236955724665335
2020-04-05,4,0.018602075710298486
2020-04-06,4,0.027065047403117305
2020-04-07,4,0.031225447280400477
2020-04-08,4,0.04208289372273479
2020-04-09,4,0.06905814832274526
2020-04-10,4,0.09878704888469855
2020-04-11,4,0.14204473178141439
2020-04-12,4,0.35035655225567003
2020-04-13,4,0.09174579657440456
2020-04-14,4,0.03182406596777935
2020-04-15,4,0.020876826722338204
2020-04-16,4,0.021273411602726708
2020-04-17,4,0.018497317440007183
2020-04-18,4,0.02165503101593074
2020-04-19,4,0.027244633009330967
2020-04-20,4,0.014277055693986128
2020-04-21,4,0.011867615477286162
2020-04-22,4,0.008492902627187764
2020-04-23,4,0.006899080372041514
2020-04-24,4,0.00584401493553625
2020-04-25,4,0.004721604896700863
2020-04-26,4,0.005410016387186567
2020-04-27,4,0.006278013483885933
2020-04-28,4,0.004923638703691232
2020-04-29,4,0.004384881885050247
2020-04-30,4,0.004332502749904595
2020-05-01,4,0.0033372991821372182
2020-05-02,4,0.00265637042524375
2020-05-03,4,0.002903300633787535
2020-05-04,4,0.0035243675219431164
2020-05-05,4,0.0029781279697098945
2020-05-06,4,0.002589025822913627
2020-05-07,4,0.0028060250970884685
2020-05-08,4,0.0022822337456319544
2020-05-09,4,0.0022523028112630106
2020-05-10,4,0.002319647413593134
2020-05-11,4,0.0024543366182533805
2020-05-12,4,0.0023495783479620773
2020-05-13,4,0.0022822337456319544
2020-05-14,4,0.0022747510120397184
2020-05-15,4,0.0019604762011658098
2020-05-16,4,0.001967958934758046
2020-05-17,4,0.0019080970660201584
2020-05-18,4,0.0019155797996123945
2020-05-19,4,0.0020801999386415846
2020-05-20,4,0.002117613606602764
2020-05-21,4,0.002117613606602764
2020-05-22,4,0.002042786270680405
2020-05-23,4,0.001698580525437553
2020-05-24,4,0.0021849582089328873
2020-05-25,4,0.0019380280003891022
2020-05-26,4,0.0019829244019425175
2020-05-27,4,0.0019604762011658098
2020-05-28,4,0.0021550272745639435
2020-05-29,4,0.0015564085871850705
2020-05-30,4,0.001249616509903398
2020-05-31,4,0.0015788567879617783
2020-06-02,4,0.001406753915340352
2020-06-03,4,0.0017135459926220246
2020-06-04,4,0.001406753915340352
2020-06-05,4,0.0015788567879617783
2020-06-06,4,0.0012196855755344542
2020-06-07,4,0.0013843057145636443
2020-06-08,4,0.0015489258535928345
2020-06-09,4,0.0015264776528161267
2020-06-10,4,0.0016387186566996655
2020-06-11,4,0.0013992711817481162
2020-06-12,4,0.0014142366489325881
2020-06-13,4,0.0013094783786412852
2020-06-14,4,0.0013019956450490493
2020-06-15,4,0.0014142366489325881
2020-06-16,4,0.0013843057145636443
2020-06-17,4,0.0011822719075732747
2020-06-18,4,0.0014890639848549473
2020-06-19,4,0.0012795474442723416
2020-06-20,4,0.001863200664466743
2020-06-21,4,0.0015414431200005986
2020-06-22,4,0.0012645819770878697
2020-06-23,4,0.0015863395215540141
2020-06-24,4,0.0013618575137869366
2020-06-25,4,0.0014516503168937676
2020-06-26,4,0.0010101690349518487
2020-06-27,4,0.0011897546411655106
2020-06-28,4,0.0011972373747577464
2020-06-29,4,0.0010400999693207923
2020-06-30,4,0.0011298927724276233
2020-07-01,4,0.0014591330504860034
2020-07-02,4,0.0011373755060198592
2020-07-03,4,0.0013543747801947007
2020-07-04,4,0.001159823706796567
2020-07-05,4,0.001249616509903398
2020-07-06,4,0.0011673064403888028
2020-07-07,4,0.001144858239612095
2020-07-08,4,0.0011149273052431514
2020-07-09,4,0.0012645819770878697
2020-07-10,4,0.0013543747801947007
2020-07-11,4,0.0013019956450490493
2020-07-12,4,0.0013843057145636443
2020-07-13,4,0.001406753915340352
2020-07-14,4,0.0015713740543695422
2020-07-15,4,0.0016237531895151936
2020-07-16,4,0.001511512185631655
2020-07-17,4,0.0013992711817481162
2020-07-18,4,0.0014965467184471831
2020-07-19,4,0.001406753915340352
2020-07-20,4,0.0013394093130102288
2020-07-21,4,0.0016686495910686091
2020-07-22,4,0.0017359941933987324
2020-07-23,4,0.0012720647106801057
2020-07-24,4,0.0014666157840782395
2020-07-25,4,0.0013992711817481162
2020-07-26,4,0.0013394093130102288
2020-07-27,4,0.0013094783786412852
2020-07-28,4,0.00159382225514625
2020-07-29,4,0.0013468920466024649
2020-07-30,4,0.0018108215293210915
2020-07-31,4,0.0011972373747577464
2020-08-01,4,0.0011747891739810386
2020-08-03,4,0.0015339603864083628
2020-08-04,4,0.0013992711817481162
2020-08-05,4,0.0013618575137869366
2020-08-06,4,0.0014142366489325881
2020-08-07,4,0.0010924791044664437
2020-08-08,4,0.0012047201083499825
2020-08-09,4,0.0014441675833015317
2020-08-10,4,0.0014441675833015317
2020-08-11,4,0.0014591330504860034
2020-08-12,4,0.0014142366489325881
2020-08-13,4,0.001331926579417993
2020-08-14,4,0.0015564085871850705
2020-08-15,4,0.0011822719075732747
2020-08-16,4,0.0011897546411655106
2020-08-17,4,0.0013693402473791726
2020-08-18,4,0.00159382225514625
2020-08-19,4,0.0015713740543695422
2020-08-20,4,0.0016013049887384858
2020-08-21,4,0.0013543747801947007
2020-08-22,4,0.0011373755060198592
2020-08-23,4,0.0013992711817481162
2020-08-24,4,0.00159382225514625
2020-08-25,4,0.0014666157840782395
2020-08-26,4,0.001316961112233521
2020-08-27,4,0.001504029452039419
2020-08-28,4,0.0012945129114568135
2020-08-29,4,0.001159823706796567
2020-08-30,4,0.0014815812512627112
2020-08-31,4,0.001331926579417993
2020-09-01,4,0.0012945129114568135
2020-09-02,4,0.0014890639848549473
2020-09-03,4,0.0013094783786412852
2020-09-04,4,0.0014815812512627112
2020-09-05,4,0.001316961112233521
2020-09-06,4,0.001331926579417993
2020-09-07,4,0.0014516503168937676
2020-09-08,4,0.0016162704559229578
2020-09-09,4,0.0015788567879617783
2020-09-10,4,0.0013693402473791726
2020-09-11,4,0.0014890639848549473
2020-09-12,4,0.0015713740543695422
2020-09-13,4,0.0016387186566996655
2020-09-14,4,0.0015863395215540141
2020-09-15,4,0.0014441675833015317
2020-09-16,4,0.0014591330504860034
2020-09-17,4,0.0014516503168937676
2020-09-18,4,0.0014815812512627112
2020-09-19,4,0.0014666157840782395
2020-09-20,4,0.0012645819770878697
2020-09-21,4,0.0013468920466024649
2020-09-22,4,0.0015339603864083628
2020-09-23,4,0.0016387186566996655
2020-09-24,4,0.0017060632590297888
2020-09-25,4,0.0013917884481558804
2020-09-26,4,0.0012795474442723416
2020-09-27,4,0.0014815812512627112
2020-09-28,4,0.0016387186566996655
2020-09-29,4,0.001698580525437553
2020-09-30,4,0.001952993467573574
2020-10-01,4,0.0016013049887384858
2020-10-02,4,0.0014740985176704754
2020-10-03,4,0.0012720647106801057
2020-10-04,4,0.0015414431200005986
2020-10-05,4,0.0016237531895151936
2020-10-06,4,0.0016910977918453169
2020-10-07,4,0.0017434769269909682
2020-10-08,4,0.0017584423941754402
2020-10-09,4,0.001608787722330722
2020-10-10,4,0.0013094783786412852
2020-10-11,4,0.0017434769269909682
2020-10-12,4,0.0018033387957288557
2020-10-13,4,0.0020727172050493486
2020-10-14,4,0.0018332697300977993
2020-10-15,4,0.002110130873010528
2020-10-16,4,0.0017883733285443838
2020-10-17,4,0.001406753915340352
2020-10-18,4,0.0015788567879617783
2020-10-19,4,0.0016761323246608452
2020-10-20,4,0.0017135459926220246
2020-10-21,4,0.0018781661316512148
2020-10-22,4,0.0016761323246608452
2020-10-23,4,0.0014441675833015317
2020-10-24,4,0.0015863395215540141
2020-10-25,4,0.0018183042629133276
2020-10-26,4,0.0018407524636900353
2020-10-27,4,0.0019604762011658098
2020-10-28,4,0.0018257869965055634
2020-10-29,4,
2020-10-30,4,0.001975441668350282
2020-10-31,4,0.0022448200776707746
2020-11-01,4,0.002110130873010528
2020-11-02,4,0.002035303537088169
2020-11-03,4,0.0019080970660201584
2020-11-04,4,0.001945510733981338
2020-11-05,4,0.0020801999386415846
2020-11-06,4,0.00159382225514625
2020-11-07,4,0.0015638913207773064
2020-11-08,4,0.0015863395215540141
2020-11-09,4,
2020-11-10,4,0.0020203380699036974
2020-11-11,4,0.0016013049887384858
2020-11-12,4,0.0019604762011658098
2020-11-13,4,0.0018407524636900353
2020-11-14,4,0.0015863395215540141
2020-11-15,4,0.0015788567879617783
2020-11-16,4,0.002214889143301831
2020-11-17,4,0.001863200664466743
2020-11-18,4,0.001855717930874507
2020-11-19,4,0.0019006143324279226
2020-11-20,4,0.0022523028112630106
2020-11-21,4,0.0018257869965055634
2020-11-22,4,0.0020203380699036974
2020-11-23,4,0.002027820803495933
2020-11-24,4,0.0016237531895151936
2020-11-25,4,0.00228971647922419
2020-11-26,4,0.0017285114598064965
2020-11-27,4,0.002057751737864877
2020-11-28,4,0.0017210287262142607
2020-11-29,4,0.0015414431200005986
2020-11-30,4,0.001863200664466743
2020-12-01,4,0.002319647413593134
2020-12-02,4,0.0019155797996123945
2020-12-03,4,0.0021849582089328873
2020-12-04,4,0.0016387186566996655
2020-12-05,4,0.001683615058253081
2020-12-06,4,0.001870683398058979
2020-12-07,4,0.0019380280003891022
2020-12-08,4,0.002147544540971708
2020-12-09,4,0.002409440216699965
2020-12-10,4,0.0019230625332046303
2020-12-11,4,0.0022672682784474823
2020-12-12,4,0.0019829244019425175
2020-12-13,4,0.002050269004272641
2020-12-14,4,0.0023420956143698417
2020-12-15,4,0.0026264394908748065
2020-12-16,4,0.0021849582089328873
2020-12-17,4,0.0023570610815543134
2020-12-18,4,0.0019904071355347536
2020-12-19,4,0.002057751737864877
2020-12-20,4,0.002110130873010528
2020-12-21,4,0.0021699927417484157
2020-12-22,4,0.0019380280003891022
2020-12-23,4,0.0018332697300977993
2020-12-24,4,0.0023495783479620773
2020-12-25,4,0.0030679207728167256
2020-12-26,4,0.0021924409425251234
2020-12-27,4,0.0021026481394182924
2020-12-28,4,0.002035303537088169
2020-12-29,4,0.0021026481394182924
2020-12-30,4,0.001863200664466743
2020-12-31,4,0.0025665776221369192
2021-01-01,4,0.002057751737864877
2021-01-02,4,0.002140061807379472
2021-01-03,4,0.002110130873010528
2021-01-04,4,0.0019829244019425175
2021-01-05,4,0.002057751737864877
2021-01-06,4,0.002207406409709595
2021-01-07,4,0.002237337344078539
2021-01-08,4,0.002237337344078539
2021-01-09,4,0.0019006143324279226
2021-01-10,4,0.0020876826722338203
2021-01-11,4,0.002386992015923257
2021-01-12,4,0.0023495783479620773
2021-01-13,4,0.002147544540971708
2021-01-14,4,0.0021026481394182924
2021-01-15,4,0.001945510733981338
2021-01-16,4,0.0015339603864083628
2021-01-17,4,0.0017509596605832043
2021-01-18,4,0.0018781661316512148
2021-01-19,4,0.0019080970660201584
2021-01-20,4,0.0018482351972822712
2021-01-21,4,0.0022448200776707746
2021-01-22,4,0.001967958934758046
2021-01-23,4,0.001765925127767676
2021-01-24,4,0.0016686495910686091
2021-01-25,4,0.0019230625332046303
2021-01-26,4,0.001975441668350282
2021-01-27,4,0.002110130873010528
2021-01-28,4,0.002372026548738785
2021-01-29,4,0.0022523028112630106
2021-01-30,4,0.0018482351972822712
2021-01-31,4,0.0021699927417484157
2021-02-01,4,0.002207406409709595
2021-02-02,4,0.002222371876894067
2021-02-03,4,0.002379509282331021
2021-02-04,4,0.002559094888544683
2021-02-05,4,0.0021699927417484157
2021-02-06,4,0.0021026481394182924
2021-02-07,4,0.0021699927417484157
2021-02-08,4,0.002574060355729155
2021-02-09,4,0.0025441294213602115
2021-02-10,4,0.0022523028112630106
2021-02-11,4,0.0028209905642729402
2021-02-12,4,0.002222371876894067
2021-02-13,4,0.0023346128807776056
2021-02-14,4,0.0025141984869912677
2021-02-15,4,0.002873369699418592
2021-02-16,4,0.003561781189904296
2021-02-17,4,0.0038610905335937323
2021-02-18,4,0.003636608525826655
2021-02-19,4,0.0035094020547586442
2021-02-20,4,0.0030604380392244895
2021-02-21,4,0.0034270919852440493
2021-02-22,4,0.0034345747188362853
2021-02-23,4,0.004235227213205528
2021-02-24,4,0.004519571089710493
2021-02-25,4,0.004407330085826954
2021-02-26,4,0.003943400603108328
2021-02-27,4,0.0037563322633024296
2021-02-28,4,0.004025710672622923
2021-03-01,4,0.004549502024079437
2021-03-02,4,
2021-03-03,4,0.004886225035730053
2021-03-04,4,0.005664429329322588
2021-03-05,4,0.004998466039613592
2021-03-06,4,0.004542019290487201
2021-03-07,4,0.004676708495147447
2021-03-08,4,0.006405219954953943
2021-03-09,4,0.0057317739316527115
2021-03-10,4,0.006876632171264807
2021-03-11,4,0.0058215667347595425
2021-03-12,4,0.006487530024468539
2021-03-13,4,0.006128358812041215
2021-03-14,4,0.006801804835342447
2021-03-15,4,0.008403109824080933
2021-03-16,4,0.008380661623304225
2021-03-17,4,0.008605143631071304
2021-03-18,4,0.01013162128388743
2021-03-19,4,0.010341137824470036
2021-03-20,4,0.011276479523499526
2021-03-21,4,0.012473716898257272
2021-03-22,4,0.014464124033792025
2021-03-23,4,
2021-03-24,4,0.01779394048233701
2021-03-25,4,0.02139313534020248
2021-03-26,4,0.022163856900202783
2021-03-27,4,0.020368000838066162
2021-03-28,4,0.02862145599030238
2021-03-29,4,0.035004227744479616
2021-03-30,4,0.04338488936778384
2021-03-31,4,0.055574262389536146
2021-04-01,4,0.08904452974760739
2021-04-02,4,0.11753129653324952
2021-04-03,4,0.15354569331268098
2021-04-04,4,0.36767159778810393
2021-04-05,4,0.11742653826295822
2021-04-06,4,0.038723146339820866
2021-04-07,4,0.022725061919620475
2021-04-08,4,0.015197431925831145
2021-04-09,4,0.01082751550796537
2021-04-10,4,0.00923369325281912
2021-04-11,4,0.010213931353402025
2021-04-12,4,0.007153493314177535
2021-04-13,4,0.007041252310293997
2021-04-14,4,0.00604604874252662
2021-04-15,4,0.005634498394953644
2021-04-16,4,0.0053950509200020955
2021-04-17,4,0.004227744479613292
2021-04-18,4,0.004953569638060176
2021-04-19,4,0.004482157421749313
2021-04-20,4,0.004624329360001796
2021-04-21,4,0.004325020016312359
2021-04-22,4,0.00425019268039
2021-04-23,4,0.003816194132040317
2021-04-24,4,0.0031651963095157922
2021-04-25,4,0.0032400236454381516
2021-04-26,4,0.003965848803885035
2021-04-27,4,0.004571950224856144
2021-04-28,4,0.004766501298254278
2021-04-29,4,
2021-04-30,4,0.008163662349129384
2021-05-01,4,0.010752688172043012
2021-05-02,4,0.014905605315733945
2021-05-03,4,0.0070262868431095245
2021-05-04,4,0.004354950950681303
2021-05-05,4,0.003449540186020757
2021-05-06,4,0.007714698333595229
2021-05-07,4,0.00461684662640956
2021-05-08,4,0.0035243675219431164
2021-05-09,4,0.0033148509813605105
2021-05-10,4,0.0029781279697098945
2021-05-11,4,0.0030005761704866023
2021-05-12,4,0.002641404958059278
2021-05-13,4,0.002304681946408662
2021-05-14,4,0.0024543366182533805
2021-05-15,4,0.002050269004272641
2021-05-16,4,0.0021699927417484157
2021-05-17,4,0.002386992015923257
2021-05-18,4,0.0022672682784474823
2021-05-19,4,0.0021849582089328873
2021-05-20,4,0.002379509282331021
2021-05-21,4,0.0021550272745639435
2021-05-22,4,0.0018332697300977993
2021-05-23,4,0.0016761323246608452
2021-05-24,4,0.0020203380699036974
2021-05-25,4,0.0021699927417484157
2021-05-26,4,0.0020128553363114613
2021-05-27,4,0.001967958934758046
2021-05-28,4,0.0017060632590297888
2021-05-29,4,0.001855717930874507
2021-05-30,4,0.0019155797996123945
2021-05-31,4,0.0018257869965055634
2021-06-01,4,0.0019829244019425175
2021-06-02,4,0.002065234471457113
2021-06-03,4,0.002476784819030088
2021-06-04,4,0.0018482351972822712
2021-06-05,4,0.0016162704559229578
2021-06-06,4,0.0021550272745639435
2021-06-07,4,0.0020951654058260563
2021-06-08,4,0.0022822337456319544
2021-06-09,4,0.0017434769269909682
2021-06-10,4,0.0020951654058260563
2021-06-11,4,0.002110130873010528
2021-06-12,4,0.0016761323246608452
2021-06-13,4,0.0018183042629133276
2021-06-14,4,0.0018332697300977993
2021-06-15,4,0.0018257869965055634
2021-06-16,4,0.0019380280003891022
2021-06-17,4,0.0014666157840782395
2021-06-18,4,0.001511512185631655
2021-06-19,4,0.0015788567879617783
2021-06-20,4,0.0017135459926220246
2021-06-21,4,0.0018781661316512148
2021-06-22,4,0.0018033387957288557
2021-06-23,4,0.0018033387957288557
2021-06-24,4,0.0018482351972822712
2021-06-25,4,0.0019305452667968662
2021-06-26,4,0.0016387186566996655
2021-06-27,4,0.001870683398058979
2021-06-28,4,0.0017359941933987324
2021-06-29,4,0.0017958560621366198
2021-06-30,4,0.0019380280003891022
2021-07-01,4,0.0028209905642729402
2021-07-02,4,0.002147544540971708
2021-07-03,4,0.0018856488652434506
2021-07-04,4,0.0015564085871850705
2021-07-05,4,0.0021849582089328873
2021-07-06,4,0.0018931315988356867
2021-07-07,4,0.002379509282331021
2021-07-08,4,0.0026788186260204576
2021-07-09,4,0.001945510733981338
2021-07-10,4,0.002042786270680405
2021-07-11,4,0.001855717930874507
2021-07-12,4,0.002027820803495933
2021-07-13,4,0.0023346128807776056
2021-07-14,4,0.0021026481394182924
2021-07-15,4,0.002050269004272641
2021-07-16,4,0.0018482351972822712
2021-07-17,4,0.0014516503168937676
2021-07-18,4,0.001683615058253081
2021-07-19,4,0.001780890594952148
2021-07-20,4,0.001967958934758046
2021-07-21,4,0.001952993467573574
2021-07-22,4,0.002117613606602764
2021-07-23,4,0.002813507830680704
2021-07-24,4,0.0017210287262142607
2021-07-25,4,0.002237337344078539
2021-07-26,4,0.0020203380699036974
2021-07-27,4,0.0020727172050493486
2021-07-28,4,0.0018482351972822712
2021-07-29,4,0.0023495783479620773
2021-07-30,4,0.001952993467573574
2021-07-31,4,0.0018183042629133276
2021-08-01,4,0.0016611668574763733
2021-08-02,4,0.001698580525437553
2021-08-03,4,0.0017584423941754402
2021-08-04,4,0.0016761323246608452
2021-08-05,4,0.0019978898691269897
2021-08-06,4,0.0016910977918453169
2021-08-07,4,0.0015564085871850705
2021-08-08,4,0.0015189949192238909
2021-08-09,4,0.0015863395215540141
2021-08-10,4,0.0019080970660201584
2021-08-11,4,0.0017883733285443838
2021-08-12,4,0.002042786270680405
2021-08-13,4,0.001863200664466743
2021-08-14,4,0.0019006143324279226
2021-08-15,4,0.0013618575137869366
2021-08-16,4,0.001765925127767676
2021-08-17,4,0.0022523028112630106
2021-08-18,4,0.0021625100081561796
2021-08-19,4,0.0019829244019425175
2021-08-20,4,0.0021026481394182924
2021-08-21,4,0.0017883733285443838
2021-08-22,4,0.0019006143324279226
2021-08-23,4,0.0019305452667968662
2021-08-24,4,0.0020203380699036974
2021-08-25,4,0.002147544540971708
2021-08-26,4,0.0020951654058260563
2021-08-27,4,0.0021774754753406513
2021-08-28,4,0.0019155797996123945
2021-08-29,4,0.0018931315988356867
2021-08-30,4,0.0018257869965055634
2021-08-31,4,0.002035303537088169
2021-09-01,4,0.0020128553363114613
2021-09-02,4,0.0024169229502922006
2021-09-03,4,0.0015339603864083628
2021-09-04,4,0.001765925127767676
2021-09-05,4,0.0016387186566996655
2021-09-06,4,0.001967958934758046
2021-09-07,4,0.0022597855448552467
2021-09-08,4,0.0019305452667968662
2021-09-09,4,0.002050269004272641
2021-09-10,4,0.0018332697300977993
2021-09-11,4,0.00159382225514625
2021-09-12,4,0.002042786270680405
2021-09-13,4,0.0018781661316512148
2021-09-14,4,0.002147544540971708
2021-09-15,4,0.0017210287262142607
2021-09-16,4,0.002117613606602764
2021-09-17,4,0.0016387186566996655
2021-09-18,4,0.0014890639848549473
2021-09-19,4,0.001698580525437553
2021-09-20,4,0.002199923676117359
2021-09-21,4,0.002304681946408662
2021-09-22,4,0.0024169229502922006
2021-09-23,4,0.002057751737864877
2021-09-24,4,0.0018257869965055634
2021-09-25,4,0.0018257869965055634
2021-09-26,4,0.0018781661316512148
2021-09-27,4,0.0022523028112630106
2021-09-28,4,0.00228971647922419
2021-09-29,4,0.0021026481394182924
2021-09-30,4,0.0021774754753406513
2021-10-01,4,0.0020727172050493486
2021-10-02,4,0.001765925127767676
2021-10-03,4,0.0018257869965055634
2021-10-04,4,0.0022747510120397184
2021-10-05,4,0.002035303537088169
2021-10-06,4,0.0023420956143698417
2021-10-07,4,0.0020876826722338203
2021-10-08,4,0.002027820803495933
2021-10-09,4,0.0018407524636900353
2021-10-10,4,0.0021849582089328873
2021-10-11,4,0.0024393711510689083
2021-10-12,4,0.0023570610815543134
2021-10-13,4,0.002319647413593134
2021-10-14,4,0.002484267552622324
2021-10-15,4,0.0021924409425251234
2021-10-16,4,0.002222371876894067
2021-10-17,4,0.00265637042524375
2021-10-18,4,0.0020801999386415846
2021-10-19,4,0.0028284732978651763
2021-10-20,4,0.0026264394908748065
2021-10-21,4,0.002484267552622324
2021-10-22,4,0.0021774754753406513
2021-10-23,4,0.0021774754753406513
2021-10-24,4,0.0017958560621366198
2021-10-25,4,0.0018931315988356867
2021-10-26,4,0.002379509282331021
2021-10-27,4,0.002229854610486303
2021-10-28,4,0.002386992015923257
2021-10-29,4,0.002379509282331021
2021-10-30,4,0.0019380280003891022
2021-10-31,4,0.0028284732978651763
2021-11-01,4,0.0024244056838844366
2021-11-02,4,0.002386992015923257
2021-11-03,4,0.00249175028621456
2021-11-04,4,
2021-11-05,4,0.0019978898691269897
2021-11-07,4,0.0024393711510689083
2021-11-08,4,0.002372026548738785
2021-11-09,4,
2021-11-10,4,0.0020876826722338203
2021-11-11,4,0.002110130873010528
2021-11-12,4,0.001870683398058979
2021-11-13,4,0.0020876826722338203
2021-11-14,4,0.0025141984869912677
2021-11-15,4,0.0026189567572825704
2021-11-16,4,0.0024318884174766727
2021-11-17,4,0.0024318884174766727
2021-11-18,4,0.002372026548738785
2021-11-19,4,0.002147544540971708
2021-11-20,4,0.001952993467573574
2021-11-21,4,0.0023346128807776056
2021-11-22,4,0.001870683398058979
2021-11-23,4,0.0025665776221369192
2021-11-24,4,0.001945510733981338
2021-11-25,4,0.002461819351845616
2021-11-26,4,0.002461819351845616
2021-11-28,4,0.002147544540971708
2021-11-29,4,0.0023645438151465494
2021-11-30,4,0.00265637042524375
2021-12-01,4,0.002110130873010528
